Unnamed: 0,영업팀,영업그룹,파트,대표거래선,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y06W,금액,,,,9150686.599,9150686.599,69013277.3,69013277.30000001,9150686.599
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y06W,금액,20kg,,,,,398686559.70000005,398686559.70000005,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y06W,금액,17kg,,,,,5257643.6,5257643.6,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y07W,수량,,,,280.0,280.0,87.0,87.0,280.0
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y07W,수량,20kg,,,,,734.0,734.0,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y07W,수량,17kg,,,,,4.0,4.0,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y07W,금액,,,,114211848.343,114211848.343,102248302.2,102248302.19999999,114211848.34300001
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y07W,금액,20kg,,,,,1037881522.6999999,1037881522.7,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y07W,금액,17kg,,,,,5257643.6,5257643.6,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y08W,수량,,,,,,96.0,96.0,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y08W,수량,20kg,,,39.0,39.0,447.0,447.0,39.0
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y08W,수량,17kg,,,,,6.0,6.0,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y08W,금액,,,,11564057.664,11564057.664,92781343.6,92781343.6,11564057.663999999
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y08W,금액,20kg,,,24625690.946,24625690.946,637443144.8000001,637443144.7999998,24625690.946
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y08W,금액,17kg,,,,,7886465.4,7886465.4,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y09WA,수량,,,,650.0,650.0,84.0,84.0,650.0
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y09WA,수량,20kg,,,1368.0,1368.0,160.0,160.0,1368.0
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y09WA,수량,17kg,,,,,8.0,8.0,
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y09WA,금액,,,,217438540.776,217438540.776,69860369.69999999,69860369.7,217438540.776
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y09WA,금액,20kg,,,775455154.8489999,775455154.8489999,226807472.1,226807472.10000002,775455154.849
,이커머스,SOP,가전,하나로,건조기,25Y02M,25Y09WA,금액,17kg,,,,,10515287.200000001,10515287.200000001,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y10W,수량,,,,,,71.0,71.0,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y10W,수량,20kg,,,-2.0,-2.0,318.0,318.0,-2.0
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y10W,수량,17kg,,,,,9.0,9.0,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y10W,금액,,,,478699.99199999997,478699.99199999997,67020593.2,67020593.20000001,478699.992
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y10W,금액,20kg,,,-9528.816,-9528.816,438719353.6,438719353.6,-9528.816
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y10W,금액,17kg,,,,,11829698.100000001,11829698.100000001,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y11W,수량,,,,-2.0,-2.0,87.0,87.0,-2.0
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y11W,수량,20kg,,,-1.0,-1.0,369.0,369.0,-1.0
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y11W,수량,17kg,,,,,3.0,3.0,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y11W,금액,,,,2751433.902,2751433.902,80061792.8,80061792.8,2751433.9020000002
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y11W,금액,20kg,,,-1170333.0,-1170333.0,508823381.0,508823380.99999994,-1170333.0
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y11W,금액,17kg,,,,,3943232.6999999997,3943232.6999999997,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y12W,수량,,,,1.0,1.0,59.0,59.0,1.0
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y12W,수량,20kg,,,127.0,127.0,402.0,402.0,127.0
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y12W,수량,17kg,,,,,4.0,4.0,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y12W,금액,,,,693714.396,693714.396,62255304.1,62255304.1,693714.396
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y12W,금액,20kg,,,11966788.786000002,11966788.786000002,554612793.9,554612793.9000001,11966788.786
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y12W,금액,17kg,,,,,5257643.6,5257643.6,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y13W,수량,,,,26.0,26.0,74.0,74.0,26.0
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y13W,수량,20kg,,,1138.0,1138.0,278.0,278.0,1138.0
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y13W,수량,17kg,,,,,2.0,2.0,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y13W,금액,,,,-18347004.321999997,-18347004.321999997,66710256.80000001,66710256.8,-18347004.322
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y13W,금액,20kg,,,80212625.6,80212625.6,383639973.2,383639973.1999999,80212625.6
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y13W,금액,17kg,,,,,2628821.8,2628821.8,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y14WA,수량,,,,2.0,2.0,26.0,26.0,2.0
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y14WA,수량,20kg,,,,,61.0,61.0,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y14WA,수량,17kg,,,,,2.0,2.0,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y14WA,금액,,,,-1494563.431,-1494563.431,21583951.4,21583951.4,-1494563.431
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y14WA,금액,20kg,,,,,84095271.7,84095271.7,
,이커머스,SOP,가전,하나로,건조기,25Y03M,25Y14WA,금액,17kg,,,,,2628821.8,2628821.8,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y14WB,수량,,,,6.0,6.0,49.0,49.0,6.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y14WB,수량,21kg,,,5.0,5.0,10.0,10.0,5.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y14WB,수량,20kg,,,3.0,3.0,105.0,105.0,3.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y14WB,수량,17kg,,,,,24.0,24.0,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y14WB,금액,,,,-416384.32800000004,-416384.32800000004,42477286.5,42477286.5,-416384.328
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y14WB,금액,21kg,,,-579672.039,-579672.039,10572779.8,10572779.800000003,-579672.039
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y14WB,금액,20kg,,,-457890.59400000004,-457890.59400000004,144982130.7,144982130.69999996,-457890.59400000004
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y14WB,금액,17kg,,,,,31545861.599999998,31545861.599999998,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y15W,수량,,,,1.0,1.0,45.0,45.0,1.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y15W,수량,21kg,,,8.0,8.0,8.0,8.0,8.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y15W,수량,20kg,,,2.0,2.0,191.0,191.0,2.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y15W,수량,17kg,,,,,22.0,22.0,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y15W,금액,,,,1394555.169,1394555.169,43640059.10000001,43640059.10000001,1394555.1689999998
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y15W,금액,21kg,,,-895377.494,-895377.494,8479357.7,8479357.7,-895377.494
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y15W,금액,20kg,,,-355506.54,-355506.54,263885229.3,263885229.3,-355506.54
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y15W,금액,17kg,,,,,28917039.8,28917039.8,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y16W,수량,,,,3.0,3.0,68.0,68.0,3.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y16W,수량,21kg,,,6.0,6.0,12.0,12.0,6.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y16W,수량,20kg,,,,,237.0,237.0,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y16W,수량,17kg,,,,,76.0,76.0,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y16W,금액,,,,527031.065,527031.065,65883191.0,65883191.0,527031.0650000002
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y16W,금액,21kg,,,-679479.254,-679479.254,12579828.8,12579828.800000003,-679479.254
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y16W,금액,20kg,,,,,327285813.79999995,327285813.8,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y16W,금액,17kg,,,,,99895228.4,99895228.4,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y17W,수량,,,,80.0,80.0,113.0,113.0,80.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y17W,수량,21kg,,,6.0,6.0,4.0,4.0,6.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y17W,수량,20kg,,,389.0,389.0,234.0,234.0,389.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y17W,수량,17kg,,,,,70.0,70.0,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y17W,금액,,,,-11793722.358999997,-11793722.358999997,98581633.7,98581633.7,-11793722.359
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y17W,금액,21kg,,,-695763.064,-695763.064,4236038.399999999,4236038.399999999,-695763.064
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y17W,금액,20kg,,,-90124618.569,-90124618.569,321679840.90000004,321679840.9,-90124618.569
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y17W,금액,17kg,,,,,92008763.0,92008763.0,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y18WA,수량,,,,101.0,101.0,69.0,69.0,101.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y18WA,수량,21kg,,,3.0,3.0,3.0,3.0,3.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y18WA,수량,20kg,,,170.0,170.0,129.0,129.0,170.0
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y18WA,수량,17kg,,,,,41.0,41.0,
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y18WA,금액,,,,-16127941.71,-16127941.71,59302377.2,59302377.20000001,-16127941.71
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y18WA,금액,21kg,,,-347803.223,-347803.223,3193064.5999999996,3193064.5999999996,-347803.223
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y18WA,금액,20kg,,,-22917747.325,-22917747.325,177021021.1,177021021.1,-22917747.325000003
,이커머스,SOP,가전,하나로,건조기,25Y04M,25Y18WA,금액,17kg,,,,,53890846.9,53890846.9,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y18WB,수량,,,,2.0,2.0,,,2.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y18WB,수량,21kg,,,3.0,3.0,,,3.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y18WB,수량,20kg,,,,,-3.0,-3.0,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y18WB,수량,17kg,,,,,-2.0,-2.0,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y18WB,금액,,,,12274490.833999999,12274490.833999999,-258481.3,-258481.3,12274490.833999999
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y18WB,금액,21kg,,,1458815.726,1458815.726,,,1458815.726
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y18WB,금액,20kg,,,,,-4165211.6,-4165211.6,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y18WB,금액,17kg,,,,,-2628821.8,-2628821.8,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y19W,수량,,,,5.0,5.0,94.0,94.0,5.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y19W,수량,21kg,,,4.0,4.0,2.0,2.0,4.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y19W,수량,20kg,,,86.0,86.0,1018.0,1018.0,86.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y19W,수량,17kg,,,,,179.0,179.0,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y19W,금액,,,,19345941.516,19345941.516,126982118.99999999,126982118.99999999,19345941.516
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y19W,금액,21kg,,,1957404.0929999999,1957404.0929999999,2150090.8,2150090.8,1957404.093
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y19W,금액,20kg,,,61311602.681,61311602.681,1395217275.1,1395217275.1,61311602.680999994
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y19W,금액,17kg,,,,,235279551.1,235279551.1,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y20W,수량,,,,1.0,1.0,88.0,88.0,1.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y20W,수량,21kg,,,13.0,13.0,25.0,25.0,13.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y20W,수량,20kg,,,760.0,760.0,815.0,815.0,760.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y20W,수량,17kg,,,,,76.0,76.0,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y20W,금액,,,,16530627.542999998,16530627.542999998,106719034.4,106719034.4,16530627.543000001
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y20W,금액,21kg,,,6433360.73,6433360.73,26779920.200000003,26779920.199999996,6433360.7299999995
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y20W,금액,20kg,,,529469842.875,529469842.875,1117730604.1,1117730604.0999997,529469842.87500006
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y20W,금액,17kg,,,,,99895228.39999999,99895228.39999999,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y21W,수량,,,,99.0,99.0,115.0,115.0,99.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y21W,수량,21kg,,,7.0,7.0,13.0,13.0,7.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y21W,수량,20kg,,,663.0,663.0,467.0,467.0,663.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y21W,수량,17kg,,,,,117.0,117.0,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y21W,금액,,,,48514945.856,48514945.856,110306241.1,110306241.10000001,48514945.85599999
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y21W,금액,21kg,,,3453169.194,3453169.194,13911447.0,13911447.000000002,3453169.194
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y21W,금액,20kg,,,461051912.945,461051912.945,631720729.1999999,631720729.1999999,461051912.94500005
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y21W,금액,17kg,,,,,153786075.3,153786075.3,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y22WA,수량,,,,360.0,360.0,89.0,89.0,360.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y22WA,수량,21kg,,,9.0,9.0,6.0,6.0,9.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y22WA,수량,20kg,,,617.0,617.0,191.0,191.0,617.0
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y22WA,수량,17kg,,,,,171.0,171.0,
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y22WA,금액,,,,149468096.154,149468096.154,80625179.8,80625179.80000001,149468096.154
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y22WA,금액,21kg,,,4387785.842,4387785.842,6386129.199999999,6386129.200000001,4387785.842
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y22WA,금액,20kg,,,430223191.835,430223191.835,255927152.8,255927152.79999998,430223191.8350001
,이커머스,SOP,가전,하나로,건조기,25Y05M,25Y22WA,금액,17kg,,,,,224764261.69999996,224764261.69999996,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y23W,수량,,,,2.0,2.0,81.0,81.0,2.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y23W,수량,21kg,,,13.0,13.0,7.0,7.0,13.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y23W,수량,20kg,,,26.0,26.0,199.0,199.0,26.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y23W,수량,17kg,,,,,42.0,42.0,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y23W,금액,,,,7705641.603999999,7705641.603999999,70892468.9,70892468.9,7705641.604
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y23W,금액,21kg,,,8684813.658,8684813.658,7397031.4,7397031.4,8684813.658
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y23W,금액,20kg,,,22912999.613999996,22912999.613999996,269157837.29999995,269157837.3,22912999.614
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y23W,금액,17kg,,,,,55205203.9,55205203.9,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y24W,수량,,,,-1.0,-1.0,116.0,116.0,-1.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y24W,수량,21kg,,,2.0,2.0,7.0,7.0,2.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y24W,수량,20kg,,,200.0,200.0,449.0,449.0,200.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y24W,수량,17kg,,,,,25.0,25.0,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y24W,금액,,,,10989807.040000001,10989807.040000001,107521793.5,107521793.5,10989807.040000001
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y24W,금액,21kg,,,1325403.12,1325403.12,7364959.8,7364959.8,1325403.12
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y24W,금액,20kg,,,173598290.991,173598290.991,613227497.3000001,613227497.2999998,173598290.991
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y24W,금액,17kg,,,,,32860248.3,32860248.3,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y25W,수량,,,,,,95.0,95.0,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y25W,수량,21kg,,,3.0,3.0,12.0,12.0,3.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y25W,수량,20kg,,,256.0,256.0,481.0,481.0,256.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y25W,수량,17kg,,,,,17.0,17.0,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y25W,금액,,,,10451305.352000002,10451305.352000002,92396723.10000001,92396723.1,10451305.352
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y25W,금액,21kg,,,1996608.327,1996608.327,12643972.0,12643972.000000002,1996608.327
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y25W,금액,20kg,,,219892378.244,219892378.244,642693407.4000001,642693407.4,219892378.244
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y25W,금액,17kg,,,,,22344979.8,22344979.8,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y26W,수량,,,,232.0,232.0,92.0,92.0,232.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y26W,수량,21kg,,,21.0,21.0,-1.0,-1.0,21.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y26W,수량,20kg,,,2004.0,2004.0,308.0,308.0,2004.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y26W,수량,17kg,,,,,14.0,14.0,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y26W,금액,,,,94900729.351,94900729.351,80110024.5,80110024.49999999,94900729.351
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y26W,금액,21kg,,,14503580.842,14503580.842,-965713.0999999996,-965713.1000000003,14503580.842
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y26W,금액,20kg,,,1709471394.5630002,1709471394.5630002,405906739.7,405906739.7,1709471394.563
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y26W,금액,17kg,,,,,18401744.9,18401744.9,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y27WA,수량,,,,,,32.0,32.0,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y27WA,수량,21kg,,,,,2.0,2.0,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y27WA,수량,20kg,,,1.0,1.0,110.0,110.0,1.0
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y27WA,수량,17kg,,,,,3.0,3.0,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y27WA,금액,,,,3451155.5560000003,3451155.5560000003,28576342.3,28576342.3,3451155.5560000003
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y27WA,금액,21kg,,,,,2099065.1,2099065.1,
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y27WA,금액,20kg,,,727188.4729999999,727188.4729999999,142660333.2,142660333.2,727188.4729999999
,이커머스,SOP,가전,하나로,건조기,25Y06M,25Y27WA,금액,17kg,,,,,3943232.7,3943232.7,
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y27WB,수량,,,,2.0,2.0,79.0,79.0,2.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y27WB,수량,21kg,,,15.0,15.0,12.0,12.0,15.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y27WB,수량,20kg,,,3.0,3.0,164.0,164.0,3.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y27WB,수량,17kg,,,,,17.0,17.0,
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y27WB,금액,,,,6236198.975,6236198.975,67500625.5,67500625.5,6236198.975000001
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y27WB,금액,21kg,,,9771860.672,9771860.672,12782900.899999999,12782900.9,9771860.672
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y27WB,금액,20kg,,,2043084.848,2043084.848,214545328.8,214545328.8,2043084.848
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y27WB,금액,17kg,,,,,22344979.8,22344979.8,
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y28W,수량,,,,189.0,189.0,87.0,87.0,189.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y28W,수량,21kg,,,138.0,138.0,24.0,24.0,138.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y28W,수량,20kg,,,99.0,99.0,464.0,464.0,99.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y28W,수량,17kg,,,,,3.0,3.0,
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y28W,금액,,,,90705623.56300001,90705623.56300001,87807478.0,87807478.0,90705623.56300001
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y28W,금액,21kg,,,88738833.402,88738833.402,25955547.200000003,25955547.2,88738833.402
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y28W,금액,20kg,,,67140465.749,67140465.749,611564349.0,611564349.0,67140465.749
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y28W,금액,17kg,,,,,3943229.4000000004,3943229.4000000004,
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y29W,수량,,,,,,134.0,134.0,
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y29W,수량,21kg,,,42.0,42.0,13.0,13.0,42.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y29W,수량,20kg,,,375.0,375.0,367.0,367.0,375.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y29W,금액,,,,17283104.196,17283104.196,119626245.19999999,119626245.2,17283104.196
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y29W,금액,21kg,,,28311387.27,28311387.27,13887486.799999999,13887486.799999997,28311387.27
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y29W,금액,20kg,,,254319411.092,254319411.092,483080759.7,483080759.7,254319411.092
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y30W,수량,,,,213.0,213.0,115.0,115.0,213.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y30W,수량,21kg,,,3.0,3.0,11.0,11.0,3.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y30W,수량,20kg,,,148.0,148.0,376.0,376.0,148.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y30W,금액,,,,101941180.368,101941180.368,103958082.79999998,103958082.80000001,101941180.368
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y30W,금액,21kg,,,2000302.991,2000302.991,11820097.3,11820097.300000003,2000302.991
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y30W,금액,20kg,,,64430398.203999996,64430398.203999996,500855953.40000004,500855953.40000004,64430398.203999996
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y31WA,수량,,,,128.0,128.0,78.0,78.0,128.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y31WA,수량,21kg,,,,,39.0,39.0,
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y31WA,수량,20kg,,,1026.0,1026.0,260.0,260.0,1026.0
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y31WA,금액,,,,61022949.313999996,61022949.313999996,73656254.10000001,73656254.10000001,61022949.313999996
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y31WA,금액,21kg,,,,,41363238.4,41363238.4,
,이커머스,SOP,가전,하나로,건조기,25Y07M,25Y31WA,금액,20kg,,,581254521.969,581254521.969,346146912.09999996,346146912.09999996,581254521.969
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y31WB,수량,,,,,,12.0,12.0,
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y31WB,수량,21kg,,,,,3.0,3.0,
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y31WB,수량,20kg,,,93.0,93.0,31.0,31.0,93.0
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y31WB,금액,,,,,,10171484.4,10171484.4,
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y31WB,금액,21kg,,,,,3232955.0,3232955.0,
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y31WB,금액,20kg,,,66641778.021,66641778.021,40457909.8,40457909.8,66641778.021
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y32W,수량,,,,,,79.0,79.0,
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y32W,수량,21kg,,,2.0,2.0,15.0,15.0,2.0
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y32W,수량,20kg,,,9.0,9.0,185.0,185.0,9.0
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y32W,금액,,,,7109989.427999999,7109989.427999999,68954298.6,68954298.6,7109989.427999999
,이커머스,SOP,가전,하나로,건조기,25Y08M,25Y32W,금액,21kg,,,1205245.686,1205245.686,16162235.1,16162235.100000001,1205245.686
